StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,t.intro_First Click,t.intro_Last Click,t.intro_Page Submit,t.intro_Click Count,meta_Browser,meta_Version,meta_Operating System,meta_Resolution,field,field_14_TEXT,prior_research,research_morality,research_culturalpsy,education,education_4_TEXT,position,position_8_TEXT,institution_type,institution_type_5_TEXT,country,moral_to_wis_agree,wis_to_moral_agree,morality_wis_analogy,moral_wis_comments,wis_psych_char,wisdomModelFamiliar,model_agreement,model_disagree,wisdom_culture,t.universals_First Click,t.universals_Last Click,t.universals_Page Submit,t.universals_Click Count,universals_sorting_0_GROUP,universals_sorting_1_GROUP,universals_sorting_2_GROUP,universals_sorting_3_GROUP,universals_sorting_0_1_RANK,universals_sorting_0_2_RANK,universals_sorting_0_3_RANK,universals_sorting_0_4_RANK,universals_sorting_0_5_RANK,universals_sorting_0_6_RANK,universals_sorting_0_7_RANK,universals_sorting_0_8_RANK,universals_sorting_0_9_RANK,universals_sorting_0_10_RANK,universals_sorting_0_11_RANK,universals_sorting_0_12_RANK,universals_sorting_0_13_RANK,universals_sorting_0_14_RANK,universals_sorting_0_15_RANK,universals_sorting_0_16_RANK,universals_sorting_0_17_RANK,universals_sorting_1_1_RANK,universals_sorting_1_2_RANK,universals_sorting_1_3_RANK,universals_sorting_1_4_RANK,universals_sorting_1_5_RANK,universals_sorting_1_6_RANK,universals_sorting_1_7_RANK,universals_sorting_1_8_RANK,universals_sorting_1_9_RANK,universals_sorting_1_10_RANK,universals_sorting_1_11_RANK,universals_sorting_1_12_RANK,universals_sorting_1_13_RANK,universals_sorting_1_14_RANK,universals_sorting_1_15_RANK,universals_sorting_1_16_RANK,universals_sorting_1_17_RANK,universals_sorting_2_1_RANK,universals_sorting_2_2_RANK,universals_sorting_2_3_RANK,universals_sorting_2_4_RANK,universals_sorting_2_5_RANK,universals_sorting_2_6_RANK,universals_sorting_2_7_RANK,universals_sorting_2_8_RANK,universals_sorting_2_9_RANK,universals_sorting_2_10_RANK,universals_sorting_2_11_RANK,universals_sorting_2_12_RANK,universals_sorting_2_13_RANK,universals_sorting_2_14_RANK,universals_sorting_2_15_RANK,universals_sorting_2_16_RANK,universals_sorting_2_17_RANK,universals_sorting_3_1_RANK,universals_sorting_3_2_RANK,universals_sorting_3_3_RANK,universals_sorting_3_4_RANK,universals_sorting_3_5_RANK,universals_sorting_3_6_RANK,universals_sorting_3_7_RANK,universals_sorting_3_8_RANK,universals_sorting_3_9_RANK,universals_sorting_3_10_RANK,universals_sorting_3_11_RANK,universals_sorting_3_12_RANK,universals_sorting_3_13_RANK,universals_sorting_3_14_RANK,universals_sorting_3_15_RANK,universals_sorting_3_16_RANK,universals_sorting_3_17_RANK,wis_moral_articles,socio_poli_articles,comments,moral_wis_comments - Topics,moral_wis_comments - Parent Topics
8/28/2021 17:20,8/28/2021 18:05,IP Address,70.177.6.243,80,2712,FALSE,8/28/2021 19:05,R_3OulfWhBLstaxUt,,,,,,,anonymous,EN,305.175,305.175,323.361,1,Chrome,92.0.4515.159,Windows NT 10.0,1280x720,Cognitive Science,,Yes,No,No,PhD,,Post-Doctoral Scholar,,University,,USA,Morality is necessary for wisdom,Wisdom is relevant for morality,psychology is to philosophy,"I don't think I am able to characterize their relationship in a well-defined manner that I could be satisfied with (not without taking much longer to think and discuss this), but the two are definitely relevant to each other, and require each other, to be done/practiced in a satisfactory manner. That's as much as I am willing to commit to.   I guess that a more basic one for me could be morality, as in - if I had to choose just one, I think that's the better one to choose for a functioning society.  However, it also depends on what we mean by morality, a notion of some objective morality that precedes cultures? Or one culture's perception of what morality is?","for wisdom that I can assess as 'real' or genuine, or benefitting humans beyond mere analytical calculation - moral intentions matter a lot, and moral actions matter too, probably to a slightly lesser extent, practically speaking (as, often humans choose to think and say things about morality and mankind, instead of actions).",No,,,"'- culture constrains what types of reasoning, and what products of that reasoning are considered wisdom, and types of wisdom that are valued; - a skill/ability to reason that may be valued by one culture, can be considered low-level, or unimpressive in another; - within a culture, there are sub-groups where the same things apply. The ability to hunt is highly valued in some sub-cultures in the US, for example, while in others, this ability is not valued and the activity itself is judged/looked-down upon; - in certain cases, to be evaluated for a degree of wisdom, one must possess other properties that are valued in society, otherwise, wisdom is not expected of individuals. for example - having academic degrees in western cultures, is often a requirement to be considered as someone who might be wise (or is necessarily wise;",0,0,172.766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,
8/29/2021 7:37,8/29/2021 7:37,IP Address,75.4.165.135,10,9,FALSE,8/29/2021 8:37,R_D2jSyG6uaSfOaBP,,,,,,,anonymous,EN,0,0,0.425,0,Firefox,76,Windows NT 6.1,1280x1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2021 9:15,8/29/2021 9:19,IP Address,115.64.63.225,63,244,FALSE,8/29/2021 10:19,R_3nVQMxFLfcGR5XO,,,,,,,anonymous,EN,0,0,8.931,0,Edge,92.0.902.84,Windows NT 10.0,1280x720,"Social Psychology,Wisdom,Virtue ethics",,Yes,No,Yes,PhD,,Associate Professor,,University,,Australia,Morality is necessary for wisdom,Wisdom is relevant for morality,Athleticism is to a sport. You can't be good in a sport without having athletic ability.,,Wisdom is not wisdom without action.  This requires conation to move from intention to action.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2021 13:58,8/29/2021 13:58,IP Address,68.69.252.236,10,15,FALSE,8/29/2021 14:59,R_b7AFs8c1Tt9NpyF,,,,,,,anonymous,EN,1.75,1.75,6.202,1,Chrome,90.0.4430.210,Android 9,360x740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2021 0:50,8/30/2021 0:58,IP Address,111.239.252.188,80,479,FALSE,8/30/2021 1:58,R_3Rwij4R1atC2w3I,,,,,,,anonymous,EN,0,0,10.688,0,Chrome,92.0.4515.159,Macintosh,1440x900,Social Psychology,,Yes,Yes,Yes,PhD,,Graduate student,,University,,Japan,Morality is relevant for wisdom,Wisdom is relevant for morality,a helpful tool.,,,No,,,,0,0,5.712,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2021 3:57,8/30/2021 4:48,IP Address,202.45.46.63,100,3052,TRUE,8/30/2021 4:48,R_2YYAH7Rw3OkPvg6,,,,,22.290802,114.1500854,anonymous,EN,0,0,3.095,0,Firefox,91,Windows NT 10.0,1536x864,"Social Psychology,Moral Psychology,Other",Cultural Psychology,Yes,Yes,Yes,PhD,,Associate Professor,,University,,Hong Kong S.A.R. / China,Morality is relevant for wisdom,,,"How would a wise person deal with an encroaching authoritarian, potentially frightening government? ; Morality depends on culture and which moral virtues one emphasizes, so quite difficult to define, while wisdom seems well-defined, long-sighted, and is not necessarily connected to one particular form of morality. ; In environments where standing up publicly for unpopular principles (unpopular according to those in power) is punished and makes you into a socially useless person, it would be unwise to be morally principled. ",,Yes,"""moral aspirations"" is OK. These aspirations might be towards kindness to all people, or it might be being unselfish, or it might be towards a long view of ""peace on earth,"" with the route to that path (and the meaning of ideal peace) being defined differently by different people. Without moral aspirations, wisdom is ""being smart and keeping out of trouble"" which is probably not the ideal form of wisdom according to most people. ","""moral aspirations concerning justice and fairness"" is bizarre-- the article sometimes breaks into claiming particular moral principles as the moral grounding. ; I wonder if perhaps, in the current wisdom research, there has been too much focus on wise cognitive problem-solving, instead of wise action or wise words. In many situations (e.g. newly hired assistant professors, or other situations where others have great power over you) I hear much more about avoiding being stupid, which is a kind of being wise-- not speaking out too much, not acting too much, perhaps so that you can continue to quietly help people and being useful (as being obnoxious or activist about your beliefs or principles could be a kind of social suicide), perhaps as a form of ""taking the long view."" These kinds of more-wise actions could be considered immoral or self-corrupting in other contexts. ",I wonder if the focus on perspective-taking is a stronger element in Western culture because it's more unusual in the general population. Are there some weak elements in personalities encouraged by East Asian cultures that would thus be seen as more important features of wisdom? ,0,0,29.075,0,"Self-compassion,Pursuit of truth,Declarative (book) knowledge","Seeking Insight /Meaning,Sympathy/compassion,Self-transcendence,In-group cooperation,Context-sensitivity,Humor,Experiential knowledge,Open-mindedness/Consideration of diverse perspectives,Uncertainty management,Equanimity/Self-control,Realization of shared humanity,Deliberation/Reflection,Balance of diverse interests,Epistemic humility/Recognition of limits of knowledge & one's fallibility",,,,,,,,,,2,,,,,,3,,1,,14,8,10,5,3,12,11,,4,2,13,7,9,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buchtel, E. E. (2022). Meaning of morality in Chinese and China: Misconceptions, conceptions, and possibilities. In R. Nichols (Ed.), The Routledge International Handbook of Morality, Cognition, Emotion, and Behavior in China.",,,Unknown,
8/30/2021 4:05,8/30/2021 4:06,IP Address,119.224.56.140,10,57,FALSE,8/30/2021 5:06,R_3Mfl5i5G1Y4ILQ9,,,,,,,anonymous,EN,0,0,14.174,0,Chrome,91.0.4472.124,Windows NT 10.0,1280x720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2021 5:26,8/30/2021 5:27,IP Address,137.208.216.139,50,95,FALSE,8/30/2021 6:27,R_1jfTu5OJHACw7x5,,,,,,,anonymous,EN,0,0,4.98,0,Chrome,92.0.4515.159,Linux x86_64,1920x1200,"Cognitive Science,Other",Business Ethics,Yes,No,No,PhD,,Assistant Professor,,University,,Austria,Morality is relevant for wisdom,Wisdom is relevant for morality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2021 12:07,8/30/2021 12:07,IP Address,41.238.149.44,10,9,FALSE,8/30/2021 13:07,R_1kXfOxBWPobDUvW,,,,,,,anonymous,EN,1.214,4.278,5.586,8,Chrome,92.0.4515.159,Android 9,320x694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2021 16:04,8/30/2021 16:09,IP Address,47.9.103.139,100,301,TRUE,8/30/2021 16:09,R_1EWOnUcEg5l7UWd,,,,,26.87559509,80.91149902,anonymous,EN,22.585,22.585,26.651,1,Chrome,92.0.4515.159,Windows NT 10.0,1366x768,"Cognitive Psychology,Cognitive Science",,No,No,No,Masters,,Graduate student,,University,,India,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom,Morality is sufficient for wisdom",Wisdom is relevant for morality,,,,No,,,,4.084,13.964,14.38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2021 5:27,8/31/2021 5:53,IP Address,125.120.51.113,100,1575,TRUE,8/31/2021 5:53,R_123zeU8Nodtvojh,,,,,31.04420471,121.4053955,anonymous,EN,0,0,14.782,0,Chrome,92.0.4515.131,Windows NT 10.0,1280x720,"Wisdom,Cognitive Science,Other",neuroscience,Yes,No,No,Masters,,Graduate student,,University,,CHINA,Morality is relevant for wisdom,Wisdom is necessary for morality,"Wisdom is to morality as electricity to the lamp, the lamp needs electricity, but electricity can show its significance without lamp. ","In my opinion, wisdom is necessary but not  a sufficient condition for morality;","The intentions should be vital to psychological characteristics of wisdom when we express the wisdom, whereas the actions could partly reflect the intention. Namely, the intensions are primary ways to represent the wisdom, and the action is a indirect way to figure it.",No,,," sorry, but my work is not related to culture",54.126,54.126,61.938,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,
8/31/2021 7:18,8/31/2021 7:18,IP Address,176.63.19.54,10,45,FALSE,8/31/2021 8:18,R_3MQbSfcMPK1RROF,,,,,,,anonymous,EN,22.838,22.838,25.014,1,Chrome,92.0.4515.159,Windows NT 10.0,1366x768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2021 10:32,8/31/2021 10:38,IP Address,188.149.43.177,57,366,FALSE,8/31/2021 11:38,R_VPxNvrEZc6c3sLT,,,,,,,anonymous,EN,26.795,57.329,59.023,5,Safari iPhone,14.1.1,iPhone,375x667,Other,Intelligence ,No,No,No,Masters,,Retired,,NGO,,Sweden ,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is a precursor for morality,Wisdom is necessary for morality",hand is to finger.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2021 15:36,9/1/2021 16:24,IP Address,201.131.47.198,40,2879,FALSE,9/1/2021 17:24,R_2Uhi0sSMOw44Ojs,,,,,,,anonymous,EN,126.258,126.258,193.397,1,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Social Psychology,,Yes,Yes,Yes,PhD,,Associate Professor,,University,,Argentina,Morality is necessary for wisdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2021 8:45,9/5/2021 8:47,IP Address,135.23.42.153,50,113,FALSE,9/5/2021 9:47,R_2U0288FmiGH0eoT,,,,,,,anonymous,EN,0,0,6.655,0,Chrome,93.0.4577.63,Windows NT 10.0,1280x720,"Clinical Psychology,Moral philosophy,Other","Feminist ethics, counselling psychology",No,No,No,Masters,,Graduate student,,University,,Canada,Morality is necessary for wisdom,Wisdom is necessary for morality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2021 6:08,9/7/2021 6:11,IP Address,105.112.187.193,40,136,FALSE,9/7/2021 7:11,R_2EFuak23nuqcKjk,,,,,,,anonymous,EN,5.115,21.239,22.644,5,Chrome,92.0.4515.166,Android 11,360x800,Education,,No,No,No,Masters,,Graduate student,,University,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2021 13:07,9/7/2021 13:14,IP Address,129.128.174.114,100,403,TRUE,9/7/2021 13:14,R_1CkJPJhFVpXo9ni,,,,,53.52000427,-113.5318985,anonymous,EN,0,0,2.975,0,Chrome,92.0.4515.159,Windows NT 6.1,1920x1080,Other,Cultural Psychology; Socio-/Applied linguistics,No,No,Yes,PhD,,Professor,,University,,Canada,Morality is relevant for wisdom,Wisdom is relevant for morality,,,,No,,,,0,0,64.606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2021 12:16,9/7/2021 12:24,IP Address,73.143.225.45,93,484,FALSE,9/7/2021 13:24,R_cYDx14qEeY7iIbT,,,,,,,anonymous,EN,0,0,4.181,0,Safari,14.1.2,Macintosh,1440x900,"Cognitive Psychology,Wisdom,Cognitive Science",,Yes,Yes,Yes,PhD,,Professor,,University,,United States,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom",,,,,Yes,the importance of epistemic humility; the importance of reflection; the importance of morality; the importance of perspective taking,meta-cognition may be differently interpreted in cognitive science than as described in the paper,attitudes are culturally specific; many mental processes may operated differently across cultures; the nature of what understanding means can be different across cultures; therefore aspects of wise reasoning may differ across cultures,0,0,128.681,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2021 13:33,9/7/2021 13:49,IP Address,131.96.242.94,100,977,TRUE,9/7/2021 13:49,R_1gOetZvfwwrfcDv,,,,,33.7855072,-84.36119843,anonymous,EN,0,0,6.668,0,Chrome,93.0.4577.63,Windows NT 10.0,1985x1117,Cognitive Science,,No,Yes,No,PhD,,Professor,,University,,United States,Morality is relevant for wisdom,Wisdom is relevant for morality,"the Olympic pole vault is to the Olympic 100 yard dash.  Both require some of the same skills; a pole vaulter needs to be a solid runner, and the 100 yard dash requires surprising levels of upper body fitness, but they are not the same. Someone who is good at one may not be good at the other, and vice versa. However, people who do either task well will share certain similarities compared to people who don't. ","Both wisdom and morality involve making choices, to take certain actions or not, to see the right path or not; At least one way in which they differ, to me, is that wisdom implies effective choices; A moral person who makes very good, clear decisions regarding moral situations may not be wise about human behavior, and fail in persuading others to go along with the right choice, for example; a wise person may see clearly how to achieve their goals given their knowledge of human behavior, but not make the moral choice about those goals. ","Wisdom does not require morality, nor does morality require wisdom, though I would like the combination of both wisdom and morality when facing a tough moral choice. ",No,,,It is hard to be wise about a culture that is not your own;,0,0,39.242,0,Declarative (book) knowledge,"Uncertainty management,Humor,Epistemic humility/Recognition of limits of knowledge & one's fallibility,Self-transcendence,Open-mindedness/Consideration of diverse perspectives,Self-compassion,Pursuit of truth,Seeking Insight /Meaning","In-group cooperation,Realization of shared humanity,Sympathy/compassion,Deliberation/Reflection,Context-sensitivity","Equanimity/Self-control,Experiential knowledge,Balance of diverse interests",,,,,,,,,,,,,,1,,,,3,5,,,4,,,7,,,,,1,,8,6,2,,,,5,,4,2,,1,3,,,,,,,,,,1,,,,,,,,3,2,,,,,,,,,Unknown,
9/7/2021 13:23,9/7/2021 14:06,IP Address,193.61.207.176,63,2601,FALSE,9/7/2021 15:06,R_O3YT3u9kSiV5mPn,,,,,,,anonymous,EN,0,0,53.207,0,Chrome,92.0.4515.159,Windows NT 10.0,1280x720,"Clinical Psychology,Wisdom,Other",Cognitive neuroscience,Yes,Yes,No,PhD,,Graduate student,,University,,United Kingdom,Morality is necessary for wisdom,Wisdom is sufficient for morality,a building block and fundamental capacity that function in bringing morality to reality. ,Emotional harmony (emotion regulation or emotional homeostasis) is a subcomponent of wisdom that would come to assist in presence of the moral anxiety. It helps the person to resolve the complex and demanding moral issues one might face during life and regulate the moral anxiety (as well as ego-centric emotions and motivations) toward a better (more ethical) deal with the situation.    ,"I think it is a two-sided relationship. However, primarily being wise (having psychological characteristics of wisdom) promotes the moral intentions and actions in one. Any teaching about morality without wisdom would not work in all contexts as the behaviour which is ethical in one situation or context would not be ethical in another one. On the other hand, having moral intentions and acting morally would promote wisdom as doing so the person would exercise ""wisdom muscle"" to think and act morally. ",Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,
9/7/2021 19:47,9/7/2021 19:47,IP Address,180.190.34.210,10,8,FALSE,9/7/2021 20:47,R_3JsVis0uoJlT1MU,,,,,,,anonymous,EN,2.758,2.758,7.466,1,Safari iPhone,Unknown,iPhone,375x812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2021 20:51,9/7/2021 20:54,IP Address,73.60.243.153,100,166,TRUE,9/7/2021 20:54,R_43fNpcSitGYVjpv,,,,,41.35710144,-72.93340302,anonymous,EN,3.697,3.697,5.082,1,Safari iPhone,Unknown,iPhone,375x812,"Social Psychology,Cognitive Psychology,Moral Psychology,Cognitive Science",,Yes,Yes,Yes,PhD,,Associate Professor,,University,,Usa,Morality is necessary for wisdom,Wisdom is necessary for morality,,,Wisdom depends more on intentions than actions,No,,,,7.482,27.309,30.527,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2021 20:28,9/7/2021 20:28,IP Address,2.45.2.42,40,37,FALSE,9/7/2021 21:28,R_0B35dg3mYVEkOZz,,,,,,,anonymous,EN,2.412,2.412,3.148,1,Chrome,93.0.4577.63,Windows NT 10.0,1280x720,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2021 21:01,9/7/2021 21:47,IP Address,73.37.182.70,10,2747,FALSE,9/7/2021 22:47,R_3jUJy1xsjTPbz4s,,,,,,,anonymous,EN,79.382,81.149,81.648,4,Firefox,76,Windows NT 6.1,1440x900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2021 21:49,9/7/2021 21:49,IP Address,73.37.182.70,10,26,FALSE,9/7/2021 22:49,R_PSZnU7ZIzheMdSF,,,,,,,anonymous,EN,0,0,2.468,0,Firefox,76,Windows NT 6.1,1440x900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2021 22:24,9/7/2021 22:25,IP Address,1.144.106.101,10,86,FALSE,9/7/2021 23:25,R_3iwBx3gULYHjAfN,,,,,,,anonymous,EN,0,0,29.077,0,Edge,93.0.961.38,Windows NT 10.0,1280x1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2021 23:08,9/7/2021 23:08,IP Address,89.163.216.65,10,5,FALSE,9/8/2021 0:08,R_1GV5dKzzyfCPaFw,,,,,,,anonymous,EN,0,0,2.392,0,Chrome,88.0.4324.96,Linux x86_64,1920x1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2021 23:20,9/7/2021 23:21,IP Address,89.163.216.65,10,5,FALSE,9/8/2021 0:21,R_2QQWjBUt1EFClbh,,,,,,,anonymous,EN,0,0,2.324,0,Chrome,88.0.4324.96,Linux x86_64,1920x1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/2021 10:39,9/8/2021 10:42,IP Address,23.233.96.79,50,129,FALSE,9/8/2021 11:42,R_2WUncOPOK1f9DMs,,,,,,,anonymous,EN,0,0,20.303,0,Edge,93.0.961.38,Windows NT 10.0,1280x720,Quantitative Psychology,,No,No,No,Masters,,Other,Research Associate,University,,Canada,Morality is relevant for wisdom,Wisdom is relevant for morality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/2021 12:04,9/8/2021 12:11,IP Address,131.193.220.207,100,460,TRUE,9/8/2021 12:11,R_eVQZTSPZWi213Hz,,,,,41.87190247,-87.6588974,anonymous,EN,0,0,3.348,0,Chrome,93.0.4577.63,Macintosh,2560x1440,"Developmental Psychology,Personality Psychology,Wisdom,Education",,Yes,No,Yes,PhD,,Assistant Professor,,University,,United States,Morality is necessary for wisdom,"Wisdom is relevant for morality,Wisdom is sufficient for morality",Identity is to self-knowledge,,Fully dependent,Yes,,,"Cultures informs wisdom/wise reasoning, but does not fully determine it",0.717,38.922,49.614,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/2021 12:15,9/8/2021 12:23,IP Address,72.136.29.138,100,443,TRUE,9/8/2021 12:23,R_2QtuBq9bPbK6bpX,,,,,43.41029358,-80.50379944,anonymous,EN,0,0,2.64,0,Edge,93.0.961.38,Windows NT 10.0,1920x1080,Other,Gerontology ,Yes,No,No,PhD,,Post-Doctoral Scholar,,University,,Canada,Morality is a precursor for wisdom,Wisdom is necessary for morality,head is to tails on a coin. You need both sides to be worth something. ,Would like to understand the relationship between wisdom and chronological age,"Oh, one cannot have wisdom without moral actions and intentions. What is the point of having wisdom if you hav on mechanism or desire to share it? ",No,,,"I believe that those who posess true wisdom see past the trappings and practices of culture and perceive a oneness and unity that superceedes cultural norms, practices, beliefs, etc. ",0,0,11.267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,
9/8/2021 11:47,9/8/2021 11:49,IP Address,106.207.28.198,10,126,FALSE,9/8/2021 12:49,R_2ErUAaxJicWM7VV,,,,,,,anonymous,EN,28.7,120.834,121.833,14,Chrome,92.0.4515.166,Android 8.1.0,360x640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/2021 12:59,9/8/2021 12:59,IP Address,198.91.188.239,10,8,FALSE,9/8/2021 13:59,R_3MFmKytHc8og9fP,,,,,,,anonymous,EN,1.897,7.413,7.445,2,Safari iPhone,14.1.2,iPhone,375x812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/2021 18:12,9/8/2021 18:13,IP Address,172.105.114.114,10,41,FALSE,9/8/2021 19:13,R_2QrLVggdfybirjO,,,,,,,anonymous,EN,0,0,28.503,0,Chrome,93.0.4577.63,Windows NT 6.1,1918x927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/2021 10:40,9/9/2021 10:49,IP Address,141.106.128.44,100,522,TRUE,9/9/2021 10:49,R_1OoGlw6lBUpnlyw,,,,,43.05029297,-88.04499817,anonymous,EN,0,0,10.487,0,Edge,92.0.902.78,Windows NT 10.0,1920x1080,"Cognitive Psychology,Quantitative Psychology,Cognitive Science,Education",,Yes,Yes,No,PhD,,Assistant Professor,,Other,Medical College,United States,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is necessary for morality",,,,No,,,,4.502,4.502,30.367,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
